competitor_id,player_jersey_number,player_full_name,player_abv_name,player_position,player_status,passing_COMP,passing_ATT,passing_COMP%,passing_YDS,passing_TD,passing_INT,passing_LONG,passing_YDS/ATT,passing_AY/A,rushing_ATT,rushing_YDS,rushing_TD,rushing_LONG,rushing_AVG,receiving_TGT,receiving_REC,receiving_YDS,receiving_YAC,receiving_TD,receiving_LONG,receiving_AVG,receiving_YDS/TGT,receiving_CATCH%,defense_SOLO,defense_SACKS,defense_TFL,defense_INT,defense_FF,defense_FR,defense_ST_TAK,kicking_FGM,kicking_FGA,kicking_FG%,kicking_FG_LONG,kicking_XP,kicking_ROUGE,kickoffs_NUM,kickoffs_YDS,kickoffs_LONG,punting_NO,punting_GROSS_YDS,punting_GROSS_AVG,punting_LONG,punting_IN_10,kick_return_NUM,kick_return_YDS,kick_return_LONG,kick_return_AVG,punt_return_NUM,punt_return_YDS,punt_return_LONG,punt_return_AVG,game_id,team_id,team_abv,team_name,season_type,last_updated,season
1349615,17,Cole Spieker,Cole Spieker,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,5.0,5.0,63.0,49.0,0.0,25.0,12.6,12.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1349805,2,Micah Awe,Micah Awe,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1350957,19,Jose Maltos Diaz,Jose Maltos Diaz,Kicker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,46,3.0,0.0,6.0,397.0,84.0,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1403971,38,Jacob Mason,Jacob Mason,Offensive_Fullback,ActiveNotPlayed,,,,,,,,,,,,,,,3.0,2.0,14.0,11.0,0.0,10.0,7.0,4.667,0.667,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1439775,14,Terry Wilson,Terry Wilson,Offensive_Quarterback,ActiveNotPlayed,,,,,,,,,,7.0,10.0,2,3,1.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1468029,33,Arthur Hamlin,Arthur Hamlin,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1468035,9,Geoffrey Cantin-Arku,Geoffrey Cantin-Arku,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1483380,1,Robert Kennedy,Robert Kennedy,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1486099,32,Rushawn Baker,Rushawn Baker,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,1.0,1.0,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1496839,47,T.J. Guy,T.J. Guy,Defensive_End,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1507435,44,Kylan Guidry,Kylan Guidry,Defensive_End,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1520977,5,Travis Theis,Travis Theis,Offensive_RunningBack,Started,,,,,,,,,,19.0,156.0,1,26,8.211,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1602296,82,Kaseem Ferdinand,Kaseem Ferdinand,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,3.0,2.0,16.0,9.0,0.0,9.0,8.0,5.333,0.667,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1602445,23,Nate Beauchemin,Nate Beauchemin,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,86680,MTL,Montreal Alouettes,Regular Season,2026-09-05T13:09:45.302148,2026
1010914,20,Devodric Bynum,Devodric Bynum,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1012742,2,Jamal Peters,Jamal Peters,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1014479,37,Larry Rountree III,Larry Rountree III,Offensive_RunningBack,Started,,,,,,,,,,13.0,52.0,0,11,4.0,2.0,2.0,16.0,16.0,0.0,14.0,8.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1018050,16,Jake Dolegala,Jake Dolegala,Offensive_Quarterback,ActiveNotPlayed,,,,,,,,,,2.0,4.0,0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1082505,44,Daniel Bell,Daniel Bell,Offensive_Fullback,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1290182,7,Myron Mitchell,Myron Mitchell,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,4.0,3.0,24.0,12.0,0.0,10.0,8.0,6.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1297961,48,Wynton McManis,Wynton McManis,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1345719,8,Keric Wheatfall,Keric Wheatfall,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,5.0,4.0,55.0,26.0,0.0,20.0,13.75,11.0,0.8,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1349477,14,Kurleigh Gittens Jr.,Kurleigh Gittens Jr.,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,2.0,1.0,7.0,5.0,0.0,7.0,7.0,3.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1349542,33,Marc Liegghio,Marc Liegghio,Kicker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,46,2.0,0.0,3.0,213.0,75.0,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1349621,30,Stavros Katsantonis,Stavros Katsantonis,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1349633,85,Kiondre Smith,Kiondre Smith,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,2.0,1.0,6.0,0.0,0.0,6.0,6.0,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1350470,5,Tre Ford,Tre Ford,Offensive_Quarterback,Started,15.0,23.0,0.652,164.0,1.0,1.0,33.0,7.13,6.043478260869565,3.0,24.0,0,11,8.0,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1350503,34,Ante Milanovic-Litre,Ante Milanovic-Litre,Offensive_Fullback,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1400232,1,Reggie Stubblefield,Reggie Stubblefield,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1464500,11,Isaiah Wooden,Isaiah Wooden,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,1.0,1.0,11.0,11.0,0.0,11.0,11.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,53.0,22.0,13.25,4.0,148.0,100.0,37.0,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1470629,25,Destin Talbert,Destin Talbert,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1470649,36,Ryan Baker,Ryan Baker,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,1,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1483388,6,Zamari Walton,Zamari Walton,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1487519,70,Mitch McCarthy,Mitch McCarthy,Punter,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,324.0,46.286,76.0,2.0,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1518663,32,Jordan Crook,Jordan Crook,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,7,0,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1596980,35,Ronan Horrall,Ronan Horrall,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1602441,46,Philip Ossai,Philip Ossai,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
941538,95,Julian Howsare,Julian Howsare,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
998924,89,Kenny Lawler,Kenny Lawler,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,7.0,3.0,45.0,38.0,1.0,33.0,15.0,6.429,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419703,83579,HAM,Hamilton Tiger-Cats,Regular Season,2026-09-05T13:09:45.302148,2026
1003413,4,Dru Brown,Dru Brown,Offensive_Quarterback,Started,18.0,21.0,0.857,180.0,1.0,0.0,37.0,8.571,9.523809523809524,1.0,7.0,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1003939,1,Deatrick Nichols,Deatrick Nichols,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1012104,39,Jaylen Smith,Jaylen Smith,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1014288,33,Tony Jones,Tony Jones,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1015193,80,Ontaria Wilson,Ontaria Wilson,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,7.0,4.0,67.0,48.0,0.0,37.0,16.75,9.571,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1018781,12,Tim White,Tim White,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,5.0,5.0,51.0,39.0,1.0,32.0,10.2,10.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1078857,9,Bryce Perkins,Bryce Perkins,Offensive_Quarterback,ActiveNotPlayed,,,,,,,,,,3.0,8.0,0,4,2.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1082157,31,Evan Holm,Evan Holm,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1082183,20,Brady Oliveira,Brady Oliveira,Offensive_RunningBack,Started,,,,,,,,,,19.0,107.0,0,15,5.632,2.0,1.0,9.0,9.0,0.0,9.0,9.0,4.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1131290,94,Jake Ceresna,Jake Ceresna,Defensive_Tackle,Started,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1243886,14,Sergio Castillo,Sergio Castillo,Kicker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,49,1.0,0.0,2.0,135.0,69.0,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1349490,83,Tommy Nield,Tommy Nield,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,1.0,1.0,18.0,0.0,0.0,18.0,18.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1349512,47,Tanner Cadwallader,Tanner Cadwallader,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1349519,10,Nic Demski,Nic Demski,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,5.0,3.0,8.0,3.0,0.0,6.0,2.667,1.6,0.6,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1349561,19,Kyrie Wilson,Kyrie Wilson,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1384562,82,Gavin Cobb,Gavin Cobb,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,2.0,2.0,16.0,7.0,0.0,8.0,8.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1397520,32,Michael Griffin II,Michael Griffin II,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1401587,49,Michael Ayers,Michael Ayers,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1403880,16,Jake Kelly,Jake Kelly,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1403894,18,Jamieson Sheahan,Jamieson Sheahan,Punter,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,306.0,51.0,61.0,0.0,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1464504,23,Trey Vaval,Trey Vaval,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,102.0,30.0,25.5,3.0,33.0,16.0,11.0,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1468039,25,Michael Chris-Ike,Michael Chris-Ike,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1468454,86,Kevens Clercius,Kevens Clercius,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,1.0,1.0,10.0,5.0,0.0,10.0,10.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1485301,93,Michael Fletcher,Michael Fletcher,Defensive_Tackle,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1498915,29,Ethan Ball,Ethan Ball,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1507852,34,Connor Shay,Connor Shay,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1636935,13,Taylor Elgersma,Taylor Elgersma,Offensive_Quarterback,ActiveNotPlayed,1.0,4.0,0.25,10.0,0.0,0.0,10.0,2.5,2.5,2.0,7.0,0,6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1636948,24,Major Williams,Major Williams,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1752357,87,Dante Daniels,Dante Daniels,Offensive_TightEnd,ActiveNotPlayed,,,,,,,,,,,,,,,2.0,2.0,11.0,9.0,0.0,9.0,5.5,5.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
757943,5,Willie Jefferson,Willie Jefferson,Defensive_End,Started,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
999581,2,Jonathan Moxey,Jonathan Moxey,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1007090,3,C.J. Coldon,C.J. Coldon,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1012377,18,Justin McInnis,Justin McInnis,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1080752,9,Deontai Williams,Deontai Williams,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1086308,21,Ronald Kent Jr.,Ronald Kent Jr.,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1130072,90,Mathieu Betts,Mathieu Betts,Defensive_End,Started,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1349478,27,Josh Hagerty,Josh Hagerty,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1349808,91,Nathan Cherry,Nathan Cherry,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1349833,45,Riley Pickett,Riley Pickett,Offensive_Fullback,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1349844,10,Sean Whyte,Sean Whyte,Kicker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.667,43,3.0,0.0,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1357246,34,Zander Horvath,Zander Horvath,Offensive_RunningBack,Started,,,,,,,,,,17.0,191.0,3,58,11.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1397554,35,Woodly Appolon,Woodly Appolon,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1404963,82,Kieran Poissant,Kieran Poissant,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,4.0,4.0,32.0,16.0,0.0,14.0,8.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1408642,99,Jonah Tavai,Jonah Tavai,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1464510,44,Ralen Goforth,Ralen Goforth,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1470674,17,Carl Meyer,Carl Meyer,Kicker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,271.0,69.0,5.0,240.0,48.0,56.0,0.0,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1483122,25,Emani Bailey,Emani Bailey,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,6.0,26.0,0,10,4.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419704,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
